time,open,high,low,close,EMA,EMA,EMA,EMA,EMA,Volume,RSI,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label,Open Interest (열기),Open Interest (고가,Open Interest (저가),Open Interest (닫기),SMA,CVD
1781899200,63001.8,63055.5,62986.7,63053.1,63107.62548678505,63463.89805837978,62948.704754583065,63033.05276085895,63023.00035952512,255.364,52.14710447022231,,,,,,,,,,,,,,-607569.4252072758
1781900100,63053.2,63056.5,62926.2,63056.5,63106.7804374167,63459.844346356105,62952.554584776524,63035.285831253335,63034.16690635008,320.472,52.31403486665358,,,,,,,,,,,,,,-607494.6094732494
1781901000,63056.4,63077.4,63004,63069.4,63106.162578947005,63455.959327984405,62956.72763532022,63038.5347997054,63045.911270900055,292.956,52.98417669362831,,,,,,,,,,,,,,-607399.018475797
1781901900,63069.3,63245.9,63063.3,63217.4,63108.00121400573,63453.58560332785,62966.03736263021,63055.569580685835,63103.07418060004,718.569,59.93993504734369,,,,,,,,,,,,,,-607244.0962400067
1781902800,63217.3,63253.6,63119.9,63238.4,63110.15656584035,63451.44445304598,62975.76459967913,63072.9820015729,63148.18278706669,781.554,60.82555133689879,,,,,60.82555133689879,,60.82555133689879,,,,,,,-607029.4947885774
1781903700,63238.4,63238.4,63129.7,63131.6,63110.51100276861,63448.261921174875,62981.33014969059,63078.56466808976,63142.655191377795,324.399,54.256234101654606,,,,,,,,,,,,,,-606866.2267134747
1781904600,63131.6,63140.2,63060.3,63060.4,63109.682721731115,63444.40259857612,62984.154072915924,63076.83469970026,63115.23679425186,373.6,50.35192925241976,,,,,,,,,,,,,,-606754.088931239
1781905500,63060.3,63104.9,63024.1,63048,63108.663172611596,63440.45829411267,62986.4342845975,63074.08853782404,63092.82452950124,475.42,49.68140526292688,49.68140526292688,,49.68140526292688,,,,,,,,,,,-606697.9090330256
1781906400,63048,63080,63015.1,63067,63107.97452513041,63436.74229118618,62989.31163157616,63073.413438983654,63084.216353000826,430.302,50.76334566536398,,,,,,,,,,,,,,-606606.0984584517
1781907300,63067,63272.7,63066.9,63233.6,63110.050979260486,63434.72097485597,62998.03621616273,63088.66930193759,63134.01090200055,1005.419,59.07312512869336,,,,,,,,,,,,,,-606427.2775576466
